Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,571844,-,-,-,21.13,-101.66,-6,1825,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
1998,1,1,0,0,0,0,0,0,0,0,8,4,168.25,0.17500000000000002,4.4,1.167,84.5,92.10000000000001,7,820,N/A
1998,1,1,0,30,0,0,0,0,0,0,8,4,174.98,0.17500000000000002,4.3,1.174,84.5,92.08,7,820,N/A
1998,1,1,1,0,0,0,0,0,0,0,1,5,177.03,0.17500000000000002,4.3,1.182,82.80000000000001,94.83,7,820,N/A
1998,1,1,1,30,0,0,0,0,0,0,0,5,170.56,0.17500000000000002,4.2,1.183,82.80000000000001,94.81,7,820,N/A
1998,1,1,2,0,0,0,0,0,0,0,8,5,163.70000000000002,0.17500000000000002,4.2,1.185,80.4,96.69,7,820,N/A
1998,1,1,2,30,0,0,0,0,0,0,7,5,156.8,0.17500000000000002,4,1.186,80.4,96.67,7,820,N/A
1998,1,1,3,0,0,0,0,0,0,0,7,5,149.91,0.17500000000000002,3.9000000000000004,1.188,78.10000000000001,97.92,7,820,N/A
1998,1,1,3,30,0,0,0,0,0,0,7,4,143.02,0.17500000000000002,3.7,1.197,78.10000000000001,100,6,820,N/A
1998,1,1,4,0,0,0,0,0,0,0,8,4,136.16,0.17500000000000002,3.6,1.207,75.3,100,6,820,N/A
1998,1,1,4,30,0,0,0,0,0,0,7,4,129.33,0.17500000000000002,3.6,1.22,75.3,100,6,820,N/A
1998,1,1,5,0,0,0,0,0,0,0,7,4,122.53,0.17500000000000002,3.7,1.234,75.5,100,7,820,N/A
1998,1,1,5,30,0,0,0,0,0,0,1,4,115.79,0.17500000000000002,3.9000000000000004,1.241,75.5,100,7,820,N/A
1998,1,1,6,0,0,0,0,0,0,0,7,5,109.10000000000001,0.17500000000000002,4.1000000000000005,1.249,78.80000000000001,98.92,7,820,N/A
1998,1,1,6,30,0,0,0,0,0,0,1,5,102.49000000000001,0.17500000000000002,4.3,1.249,78.80000000000001,98.95,7,820,N/A
1998,1,1,7,0,0,0,0,0,0,0,0,5,95.97,0.17500000000000002,4.6000000000000005,1.25,83.2,98.62,7,820,N/A
1998,1,1,7,30,0,0,0,0,0,0,1,5,89.56,0.17500000000000002,5,1.247,83.2,92.10000000000001,8,820,N/A
1998,1,1,8,0,45,302,80,45,302,80,1,5,83.3,0.17500000000000002,5.5,1.245,88.80000000000001,84.98,9,820,N/A
1998,1,1,8,30,73,500,184,73,500,184,0,5,77.21000000000001,0.17500000000000002,5.7,1.239,88.80000000000001,79.45,10,820,N/A
1998,1,1,9,0,81,679,299,81,679,299,0,5,71.34,0.17500000000000002,5.9,1.233,94.10000000000001,71.58,11,820,N/A
1998,1,1,9,30,93,760,406,93,760,406,0,5,65.76,0.17500000000000002,5.6000000000000005,1.229,94.10000000000001,66.98,12,820,N/A
1998,1,1,10,0,93,843,508,93,843,508,0,4,60.54,0.17500000000000002,5.300000000000001,1.226,96.60000000000001,57.29,14,820,N/A
1998,1,1,10,30,100,882,595,100,882,595,0,4,55.79,0.17500000000000002,4.9,1.224,96.60000000000001,53.68,15,820,N/A
1998,1,1,11,0,98,923,671,98,923,671,0,4,51.64,0.17500000000000002,4.6000000000000005,1.223,97.4,49.26,16,820,N/A
1998,1,1,11,30,101,942,729,101,942,729,0,4,48.24,0.17500000000000002,4.3,1.222,97.4,46.19,17,820,N/A
1998,1,1,12,0,98,963,771,98,963,771,0,3,45.77,0.17500000000000002,4,1.222,100,41.84,18,820,N/A
1998,1,1,12,30,99,970,793,99,970,793,0,3,44.37,0.17500000000000002,3.8000000000000003,1.22,100,39.25,19,820,N/A
1998,1,1,13,0,96,978,797,96,978,797,0,3,44.160000000000004,0.17500000000000002,3.6,1.219,100.60000000000001,35.03,20,820,N/A
1998,1,1,13,30,95,974,782,95,974,782,0,3,45.14,0.17500000000000002,3.4000000000000004,1.217,100.60000000000001,35.01,20,820,N/A
1998,1,1,14,0,90,970,749,90,970,749,0,2,47.24,0.17500000000000002,3.3000000000000003,1.216,97.30000000000001,31.25,21,820,N/A
1998,1,1,14,30,88,956,698,88,956,698,0,2,50.33,0.17500000000000002,3.2,1.215,97.30000000000001,31.240000000000002,21,810,N/A
