Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,571844,-,-,-,21.13,-101.66,-6,1825,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2010,1,1,0,0,0,0,0,0,0,0,7,4,168.25,0.17200000000000001,1.1,1.272,38.300000000000004,65.66,12,820,N/A
2010,1,1,0,30,0,0,0,0,0,0,3,4,174.98,0.17200000000000001,1.2000000000000002,1.283,38.300000000000004,70.18,11,820,N/A
2010,1,1,1,0,0,0,0,0,0,0,1,4,177.03,0.17200000000000001,1.4000000000000001,1.295,46.800000000000004,67.93,11,820,N/A
2010,1,1,1,30,0,0,0,0,0,0,1,4,170.57,0.17200000000000001,1.9000000000000001,1.334,46.800000000000004,72.64,11,820,N/A
2010,1,1,2,0,0,0,0,0,0,0,7,4,163.71,0.17200000000000001,2.5,1.373,58.300000000000004,72.57000000000001,11,820,N/A
2010,1,1,2,30,0,0,0,0,0,0,0,4,156.81,0.17200000000000001,3.1,1.431,58.300000000000004,72.56,10,820,N/A
2010,1,1,3,0,0,0,0,0,0,0,7,5,149.91,0.17200000000000001,3.8000000000000003,1.489,65.3,79.24,10,820,N/A
2010,1,1,3,30,0,0,0,0,0,0,7,5,143.02,0.17200000000000001,3.9000000000000004,1.5250000000000001,65.3,79.23,10,820,N/A
2010,1,1,4,0,0,0,0,0,0,0,7,7,136.16,0.17200000000000001,4.1000000000000005,1.561,73.8,87.83,10,820,N/A
2010,1,1,4,30,0,0,0,0,0,0,0,7,129.33,0.17200000000000001,4,1.561,73.8,93.98,9,820,N/A
