Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,571844,-,-,-,21.13,-101.66,-6,1825,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2018,1,1,0,0,0,0,0,0,0,0,4,5,168.26,0.16,1.9000000000000001,1.6,46,64.76,11.4,825,N/A
2018,1,1,0,30,0,0,0,0,0,0,0,5,174.99,0.16,2.1,1.6,51,66.5,11,825,N/A
2018,1,1,1,0,0,0,0,0,0,0,0,4.7,177.03,0.16,2.3000000000000003,1.6,56,66.98,10.600000000000001,825,N/A
2018,1,1,1,30,0,0,0,0,0,0,0,4.7,170.56,0.16,2.5,1.6,60,69.25,10.100000000000001,825,N/A
2018,1,1,2,0,0,0,0,0,0,0,0,4.6000000000000005,163.70000000000002,0.16,2.6,1.6,63,70.85000000000001,9.600000000000001,825,N/A
2018,1,1,2,30,0,0,0,0,0,0,0,4.6000000000000005,156.81,0.16,2.7,1.6,65,72.77,9.200000000000001,825,N/A
2018,1,1,3,0,0,0,0,0,0,0,0,4.9,149.91,0.16,2.7,1.6,67,75.98,8.9,825,N/A
2018,1,1,3,30,0,0,0,0,0,0,0,4.9,143.02,0.16,2.7,1.5,69,77.01,8.700000000000001,825,N/A
2018,1,1,4,0,0,0,0,0,0,0,0,5.6000000000000005,136.16,0.16,2.7,1.5,70,82.19,8.5,825,N/A
2018,1,1,4,30,0,0,0,0,0,0,0,5.6000000000000005,129.32,0.16,2.7,1.5,72,82.75,8.4,825,N/A
2018,1,1,5,0,0,0,0,0,0,0,0,6.4,122.53,0.16,2.6,1.5,73,88.06,8.3,825,N/A
2018,1,1,5,30,0,0,0,0,0,0,0,6.4,115.78,0.16,2.5,1.5,74,88.66,8.200000000000001,825,N/A
2018,1,1,6,0,0,0,0,0,0,0,0,7.1000000000000005,109.10000000000001,0.16,2.4000000000000004,1.5,75,93.60000000000001,8.1,825,N/A
2018,1,1,6,30,0,0,0,0,0,0,0,7.1000000000000005,102.49000000000001,0.16,2.5,1.5,74,91.83,8.4,826,N/A
2018,1,1,7,0,0,0,0,0,0,0,0,7.6000000000000005,95.96000000000001,0.16,2.6,1.5,73,93.39,8.6,826,N/A
2018,1,1,7,30,13,87,14,13,87,14,0,7.6000000000000005,89.21000000000001,0.16,3.3000000000000003,1.5,73,86.73,9.700000000000001,826,N/A
2018,1,1,8,0,42,398,89,42,398,89,0,8.3,83.18,0.16,4,1.5,73,83.74,10.9,827,N/A
2018,1,1,8,30,59,603,193,59,603,193,0,8.3,77.14,0.16,4.4,1.5,77,77.37,12.100000000000001,827,N/A
2018,1,1,9,0,69,731,303,69,731,303,0,8.4,71.29,0.16,4.7,1.5,81,71.87,13.4,827,N/A
2018,1,1,9,30,76,809,409,76,809,409,0,8.4,65.72,0.16,4.800000000000001,1.5,85,65.24,14.9,827,N/A
2018,1,1,10,0,82,866,508,82,866,508,0,7.6000000000000005,60.5,0.16,4.9,1.5,89,56.17,16.400000000000002,827,N/A
2018,1,1,10,30,85,904,594,85,904,594,0,7.6000000000000005,55.76,0.16,4.9,1.5,92,52.07,17.6,827,N/A
2018,1,1,11,0,88,932,667,88,932,667,0,6.9,51.61,0.16,4.800000000000001,1.5,95,45.49,18.900000000000002,826,N/A
2018,1,1,11,30,94,944,723,94,944,723,0,6.9,48.21,0.16,4.7,1.5,99,43.29,19.700000000000003,826,N/A
2018,1,1,12,0,100,945,760,100,945,760,0,6.5,45.74,0.16,4.5,1.5,102,40.24,20.5,825,N/A
2018,1,1,12,30,103,948,781,103,948,781,0,6.5,44.34,0.16,4.1000000000000005,1.6,105,39.03,21,825,N/A
2018,1,1,13,0,105,945,783,105,945,783,0,6.4,44.13,0.16,3.6,1.6,108,37.480000000000004,21.5,824,N/A
2018,1,1,13,30,106,937,767,106,937,767,0,6.4,45.11,0.16,3.2,1.6,109,37.02,21.700000000000003,824,N/A
2018,1,1,14,0,106,921,732,106,921,732,0,6.2,47.21,0.16,2.9000000000000004,1.6,111,36.230000000000004,21.900000000000002,823,N/A
2018,1,1,14,30,107,895,679,107,895,679,0,6.2,50.300000000000004,0.16,2.6,1.7000000000000002,110,36.230000000000004,21.900000000000002,823,N/A
2018,1,1,15,0,110,851,608,110,851,608,0,6.1000000000000005,54.2,0.16,2.3000000000000003,1.7000000000000002,109,36.04,21.8,823,N/A
2018,1,1,15,30,107,808,526,107,808,526,0,6.1000000000000005,58.75,0.16,2.1,1.7000000000000002,102,36.93,21.400000000000002,823,N/A
2018,1,1,16,0,104,742,431,104,742,431,0,5.9,63.81,0.16,1.9000000000000001,1.7000000000000002,96,37.27,21.1,823,N/A
2018,1,1,16,30,94,662,328,94,662,328,0,5.9,69.27,0.16,1.6,1.7000000000000002,85,39.88,20,823,N/A
2018,1,1,17,0,81,540,220,81,540,220,0,8.1,75.03,0.16,1.3,1.7000000000000002,75,49.04,19,823,N/A
2018,1,1,17,30,59,368,116,59,368,116,0,8.1,81.02,0.16,1.3,1.7000000000000002,75,49.04,19,823,N/A
2018,1,1,18,0,26,126,32,26,126,32,0,8,87.12,0.16,1.7000000000000002,1.7000000000000002,67,60.85,15.5,824,N/A
2018,1,1,18,30,0,0,0,0,0,0,0,8,93.67,0.16,2.1,1.7000000000000002,69,64.46000000000001,14.600000000000001,824,N/A
2018,1,1,19,0,0,0,0,0,0,0,0,7.2,100.16,0.16,2.5,1.7000000000000002,71,64.97,13.700000000000001,824,N/A
2018,1,1,19,30,0,0,0,0,0,0,0,7.2,106.74000000000001,0.16,3,1.7000000000000002,74,68.08,13,825,N/A
2018,1,1,20,0,0,0,0,0,0,0,0,6.800000000000001,113.4,0.16,3.5,1.7000000000000002,78,69.12,12.3,825,N/A
2018,1,1,20,30,0,0,0,0,0,0,0,6.800000000000001,120.13,0.16,3.8000000000000003,1.7000000000000002,80,72.37,11.600000000000001,825,N/A
2018,1,1,21,0,0,0,0,0,0,0,0,6.5,126.91,0.16,4.1000000000000005,1.7000000000000002,83,73.66,11,825,N/A
