Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,571844,-,-,-,21.13,-101.66,-6,1825,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2000,1,1,0,0,0,0,0,0,0,0,0,3,168.3,0.17500000000000002,2.1,0.997,93.80000000000001,72.58,9,820,N/A
2000,1,1,0,30,0,0,0,0,0,0,0,3,175.01,0.17500000000000002,1.9000000000000001,0.989,93.80000000000001,77.68,8,820,N/A
2000,1,1,1,0,0,0,0,0,0,0,0,3,176.96,0.17500000000000002,1.7000000000000002,0.982,95.5,77.97,8,820,N/A
2000,1,1,1,30,0,0,0,0,0,0,0,3,170.5,0.17500000000000002,1.6,0.973,95.5,83.49,7,820,N/A
2000,1,1,2,0,0,0,0,0,0,0,0,3,163.65,0.17500000000000002,1.5,0.964,94.7,83.54,7,820,N/A
2000,1,1,2,30,0,0,0,0,0,0,0,3,156.75,0.17500000000000002,1.4000000000000001,0.9540000000000001,94.7,83.52,7,820,N/A
2000,1,1,3,0,0,0,0,0,0,0,0,3,149.85,0.17500000000000002,1.4000000000000001,0.9450000000000001,93.2,83.41,7,820,N/A
2000,1,1,3,30,0,0,0,0,0,0,0,3,142.97,0.17500000000000002,1.3,0.936,93.2,89.38,6,820,N/A
2000,1,1,4,0,0,0,0,0,0,0,0,3,136.11,0.17500000000000002,1.3,0.928,91,88.99,6,810,N/A
2000,1,1,4,30,0,0,0,0,0,0,0,3,129.28,0.17500000000000002,1.3,0.922,91,88.99,6,810,N/A
2000,1,1,5,0,0,0,0,0,0,0,0,3,122.49000000000001,0.17500000000000002,1.3,0.916,88.7,88.19,6,820,N/A
2000,1,1,5,30,0,0,0,0,0,0,0,3,115.74000000000001,0.17500000000000002,1.3,0.912,88.7,88.21000000000001,6,820,N/A
2000,1,1,6,0,0,0,0,0,0,0,0,3,109.06,0.17500000000000002,1.3,0.908,86.7,87.04,6,820,N/A
2000,1,1,6,30,0,0,0,0,0,0,0,3,102.45,0.17500000000000002,1.3,0.905,86.7,87.07000000000001,6,820,N/A
2000,1,1,7,0,0,0,0,0,0,0,0,2,95.93,0.17500000000000002,1.3,0.903,85.30000000000001,85.7,7,820,N/A
2000,1,1,7,30,0,0,0,0,0,0,0,2,89.53,0.17500000000000002,1.9000000000000001,0.9,85.30000000000001,74.69,9,820,N/A
2000,1,1,8,0,38,436,89,38,436,89,1,2,83.26,0.17500000000000002,2.5,0.898,82.60000000000001,61.28,11,820,N/A
2000,1,1,8,30,57,631,197,57,631,197,0,2,77.18,0.17500000000000002,2.4000000000000004,0.895,82.60000000000001,53.69,13,820,N/A
2000,1,1,9,0,70,748,310,70,748,310,0,2,71.32000000000001,0.17500000000000002,2.3000000000000003,0.893,98.4,46.12,15,820,N/A
2000,1,1,9,30,80,824,419,80,824,419,0,2,65.74,0.17500000000000002,2.1,0.893,98.4,40.56,17,820,N/A
2000,1,1,10,0,87,878,519,87,878,519,0,1,60.53,0.17500000000000002,2,0.893,127.60000000000001,31.28,20,820,N/A
2000,1,1,10,30,92,914,607,92,914,607,0,1,55.79,0.17500000000000002,2,0.893,127.60000000000001,29.400000000000002,21,820,N/A
2000,1,1,11,0,97,940,680,97,940,680,0,0,51.64,0.17500000000000002,2,0.893,134.3,24.310000000000002,23,820,N/A
2000,1,1,11,30,100,958,738,100,958,738,0,0,48.26,0.17500000000000002,1.9000000000000001,0.893,134.3,24.3,23,820,N/A
2000,1,1,12,0,103,967,778,103,967,778,0,0,45.79,0.17500000000000002,1.8,0.893,143.3,21.62,24,820,N/A
2000,1,1,12,30,104,973,800,104,973,800,0,0,44.410000000000004,0.17500000000000002,1.8,0.897,143.3,21.6,24,820,N/A
2000,1,1,13,0,106,970,802,106,970,802,0,0,44.2,0.17500000000000002,1.8,0.901,159.8,19.38,25,810,N/A
2000,1,1,13,30,105,966,786,105,966,786,0,0,45.19,0.17500000000000002,1.7000000000000002,0.913,159.8,19.36,25,810,N/A
2000,1,1,14,0,106,949,750,106,949,750,0,-1,47.300000000000004,0.17500000000000002,1.7000000000000002,0.925,179.20000000000002,18.76,25,810,N/A
2000,1,1,14,30,103,933,698,103,933,698,0,-1,50.39,0.17500000000000002,1.7000000000000002,0.936,179.20000000000002,18.76,25,810,N/A
2000,1,1,15,0,104,897,627,104,897,627,0,-1,54.300000000000004,0.17500000000000002,1.7000000000000002,0.9470000000000001,197,18.37,25,810,N/A
2000,1,1,15,30,98,862,544,98,862,544,0,-1,58.85,0.17500000000000002,1.6,0.9550000000000001,197,19.51,24,810,N/A
2000,1,1,16,0,93,805,447,93,805,447,0,-1,63.92,0.17500000000000002,1.6,0.964,215.4,19.330000000000002,24,810,N/A
2000,1,1,16,30,82,734,341,82,734,341,0,-1,69.38,0.17500000000000002,1.2000000000000002,0.973,215.4,21.830000000000002,22,810,N/A
2000,1,1,17,0,70,621,229,70,621,229,0,3,75.15,0.17500000000000002,0.8,0.982,239,32.89,21,810,N/A
2000,1,1,17,30,50,456,120,50,456,120,0,3,81.17,0.17500000000000002,1,0.988,239,37.25,19,810,N/A
2000,1,1,18,0,19,166,27,19,166,27,0,1,87.37,0.17500000000000002,1.2000000000000002,0.995,260.7,35.31,18,810,N/A
2000,1,1,18,30,0,0,0,0,0,0,0,1,93.74,0.17500000000000002,1.2000000000000002,1,260.7,37.63,17,810,N/A
2000,1,1,19,0,0,0,0,0,0,0,0,1,100.22,0.17500000000000002,1.3,1.006,266.3,39.24,16,810,N/A
2000,1,1,19,30,0,0,0,0,0,0,0,1,106.8,0.17500000000000002,1.3,1.01,266.3,41.86,15,810,N/A
2000,1,1,20,0,0,0,0,0,0,0,0,1,113.46000000000001,0.17500000000000002,1.3,1.014,264,42.22,15,810,N/A
2000,1,1,20,30,0,0,0,0,0,0,0,1,120.19,0.17500000000000002,1.2000000000000002,1.029,264,45.06,14,820,N/A
2000,1,1,21,0,0,0,0,0,0,0,0,1,126.96000000000001,0.17500000000000002,1.2000000000000002,1.043,256.7,45.36,14,820,N/A
2000,1,1,21,30,0,0,0,0,0,0,0,1,133.78,0.17500000000000002,1.1,1.065,256.7,48.44,13,820,N/A
2000,1,1,22,0,0,0,0,0,0,0,0,1,140.64000000000001,0.17500000000000002,1.1,1.088,247.70000000000002,49.28,13,820,N/A
2000,1,1,22,30,0,0,0,0,0,0,0,1,147.52,0.17500000000000002,1.1,1.112,247.70000000000002,52.64,12,820,N/A
2000,1,1,23,0,0,0,0,0,0,0,0,1,154.41,0.17500000000000002,1.1,1.1360000000000001,240.5,53.75,12,820,N/A
2000,1,1,23,30,0,0,0,0,0,0,0,1,161.31,0.17500000000000002,1,1.159,240.5,57.44,11,820,N/A
2000,1,2,0,0,0,0,0,0,0,0,0,2,168.20000000000002,0.17500000000000002,1,1.183,237.3,59.1,11,820,N/A
2000,1,2,0,30,0,0,0,0,0,0,0,2,174.94,0.17500000000000002,1,1.205,237.3,63.190000000000005,10,820,N/A
2000,1,2,1,0,0,0,0,0,0,0,0,2,177.09,0.17500000000000002,1,1.228,240.3,64.97,10,820,N/A
2000,1,2,1,30,0,0,0,0,0,0,0,2,170.62,0.17500000000000002,0.9,1.249,240.3,64.96000000000001,10,820,N/A
2000,1,2,2,0,0,0,0,0,0,0,0,3,163.76,0.17500000000000002,0.9,1.27,248.3,67.15,10,820,N/A
2000,1,2,2,30,0,0,0,0,0,0,0,3,156.86,0.17500000000000002,0.9,1.285,248.3,71.84,9,810,N/A
2000,1,2,3,0,0,0,0,0,0,0,0,3,149.96,0.17500000000000002,0.9,1.3,262.40000000000003,74.06,9,810,N/A
2000,1,2,3,30,0,0,0,0,0,0,0,3,143.07,0.17500000000000002,0.9,1.307,262.40000000000003,74.06,9,810,N/A
2000,1,2,4,0,0,0,0,0,0,0,0,4,136.21,0.17500000000000002,0.9,1.314,278.1,75.95,9,810,N/A
2000,1,2,4,30,0,0,0,0,0,0,0,4,129.37,0.17500000000000002,0.9,1.314,278.1,75.95,9,810,N/A
2000,1,2,5,0,0,0,0,0,0,0,0,4,122.58,0.17500000000000002,1,1.315,293,77.76,9,810,N/A
2000,1,2,5,30,0,0,0,0,0,0,0,4,115.83,0.17500000000000002,1,1.308,293,83.25,8,820,N/A
2000,1,2,6,0,0,0,0,0,0,0,0,4,109.14,0.17500000000000002,1,1.302,307.20000000000005,85.13,8,820,N/A
2000,1,2,6,30,0,0,0,0,0,0,0,4,102.53,0.17500000000000002,1,1.289,307.20000000000005,85.15,8,820,N/A
2000,1,2,7,0,0,0,0,0,0,0,0,4,96.01,0.17500000000000002,1,1.2770000000000001,320.3,87.01,8,820,N/A
2000,1,2,7,30,0,0,0,0,0,0,0,4,89.59,0.17500000000000002,1.3,1.2570000000000001,320.3,76,10,820,N/A
2000,1,2,8,0,41,339,80,41,339,80,0,5,83.32000000000001,0.17500000000000002,1.6,1.238,329.90000000000003,68.1,12,820,N/A
2000,1,2,8,30,66,535,184,66,535,184,0,5,77.23,0.17500000000000002,1.8,1.216,329.90000000000003,59.730000000000004,14,820,N/A
2000,1,2,9,0,82,670,296,82,670,296,0,6,71.36,0.17500000000000002,2.1,1.195,311.6,55.04,16,820,N/A
2000,1,2,9,30,94,752,403,94,752,403,0,6,65.77,0.17500000000000002,2.3000000000000003,1.176,311.6,48.46,18,820,N/A
2000,1,2,10,0,101,817,503,101,817,503,0,5,60.550000000000004,0.17500000000000002,2.6,1.157,289.1,40.72,20,820,N/A
2000,1,2,10,30,108,858,591,108,858,591,0,5,55.79,0.17500000000000002,2.5,1.1440000000000001,289.1,38.26,21,820,N/A
